﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025111314,   1009.0,   1012.5,     22.5,     20.6,       89,      1.6,    360.0,      5.1,     30.0,      0.5,      0.2,      0.0,     0.40,     None,     1.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111315,   1009.3,   1012.8,     22.0,     20.5,       91,      2.4,    130.0,      8.7,     70.0,     -9.8,      0.2,      0.0,     0.37,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111316,   1009.6,   1013.2,     21.8,     19.9,       89,      1.6,    150.0,      4.9,    100.0,     -9.8,      0.1,      0.0,     0.15,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111317,   1010.5,   1014.1,     21.5,     20.0,       91,      0.9,    130.0,      4.8,    120.0,      0.5,      0.2,      0.0,     0.04,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111318,   1011.4,   1015.0,     21.5,     20.0,       91,      1.6,    240.0,      2.9,    180.0,      0.5,      0.3,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111319,   1012.1,   1015.7,     21.3,     20.3,       94,      0.4,    220.0,      2.5,    190.0,      0.5,      0.5,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111320,   1012.4,   1016.0,     21.3,     20.5,       95,      1.0,    210.0,      2.8,    240.0,      1.0,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111321,   1012.8,   1016.4,     21.1,     20.3,       95,      1.1,    240.0,      2.5,    140.0,      2.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111322,   1013.0,   1016.6,     21.2,     20.0,       93,      1.1,    150.0,      2.6,    290.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111323,   1013.0,   1016.6,     20.9,     20.2,       96,      0.6,    170.0,      3.1,    140.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111324,   1012.9,   1016.5,     21.0,     20.0,       94,      1.3,    240.0,      2.2,    240.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111401,   1012.7,   1016.3,     20.9,     19.7,       93,      1.0,    120.0,      3.0,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111402,   1013.0,   1016.6,     20.8,     18.2,       85,      0.8,     70.0,      4.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111403,   1013.3,   1016.9,     20.5,     17.3,       82,      1.7,     60.0,      6.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111404,   1013.5,   1017.1,     20.8,     16.0,       74,      1.3,    100.0,      6.7,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111405,   1013.8,   1017.4,     20.9,     15.7,       72,      2.5,    100.0,      6.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111406,   1014.7,   1018.3,     21.3,     15.2,       68,      2.0,    110.0,      6.2,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111407,   1015.3,   1018.9,     21.4,     15.5,       69,      2.5,    110.0,      6.3,     90.0,      0.0,      0.0,      0.0,     0.05,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111408,   1016.1,   1019.7,     22.1,     15.9,       68,      2.6,    100.0,      6.3,    100.0,      0.0,      0.0,      0.0,     0.38,     None,     0.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111409,   1016.4,   1020.0,     22.8,     16.4,       67,      2.7,    110.0,      7.8,     60.0,      0.0,      0.0,      0.0,     0.79,     None,     1.74,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111410,   1016.6,   1020.2,     23.7,     16.5,       64,      2.0,     80.0,      9.2,     60.0,      0.0,      0.0,      0.5,     1.51,     None,     3.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111411,   1016.1,   1019.7,     22.7,     16.5,       68,      2.3,     90.0,      7.5,     40.0,      0.0,      0.0,      0.0,     0.86,     None,     2.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111412,   1015.5,   1019.1,     22.7,     16.5,       68,      3.4,    100.0,      8.4,    110.0,      0.0,      0.0,      0.0,     0.89,     None,     2.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111413,   1014.5,   1018.1,     22.9,     16.7,       68,      2.2,    110.0,      6.7,    100.0,      0.0,      0.0,      0.0,     0.95,     None,     2.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111414,   1013.9,   1017.4,     23.8,     16.6,       64,      3.2,    100.0,      7.9,     90.0,      0.0,      0.0,      0.2,     1.30,     None,     2.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111415,   1013.7,   1017.3,     23.0,     17.0,       69,      1.9,     90.0,     10.0,     90.0,      0.0,      0.0,      0.4,     1.29,     None,     2.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111416,   1014.0,   1017.5,     23.3,     16.8,       67,      2.4,    100.0,      8.1,    100.0,      0.0,      0.0,      0.8,     0.95,     None,     0.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111417,   1014.5,   1018.1,     22.9,     16.7,       68,      2.3,    100.0,      7.7,     90.0,      0.0,      0.0,      0.3,     0.15,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111418,   1015.1,   1018.7,     22.9,     16.7,       68,      3.0,    100.0,      6.0,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111419,   1015.8,   1019.4,     23.2,     17.0,       68,      2.8,    120.0,      6.7,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111420,   1016.4,   1020.0,     23.0,     16.6,       67,      2.6,    110.0,      7.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111421,   1017.1,   1020.7,     23.1,     16.2,       65,      2.5,    110.0,      7.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111422,   1017.4,   1021.0,     22.8,     16.4,       67,      2.8,    110.0,      9.2,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111423,   1017.3,   1020.9,     22.4,     16.7,       70,      3.5,    100.0,      9.0,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111424,   1017.2,   1020.8,     22.3,     16.6,       70,      1.9,    110.0,      8.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111501,   1016.8,   1020.4,     22.2,     16.5,       70,      3.7,    100.0,      9.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111502,   1016.4,   1020.0,     21.8,     16.3,       71,      2.0,    120.0,      7.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111503,   1016.3,   1019.9,     22.0,     16.1,       69,      1.8,    120.0,      6.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111504,   1016.3,   1019.9,     22.0,     16.1,       69,      1.7,    120.0,      5.6,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111505,   1016.4,   1020.0,     21.6,     15.9,       70,      1.6,    140.0,      5.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111506,   1016.8,   1020.4,     22.0,     15.8,       68,      3.0,    120.0,      7.7,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111507,   1017.4,   1021.0,     22.2,     16.0,       68,      2.2,    110.0,      6.7,     80.0,      0.0,      0.0,      0.3,     0.10,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111508,   1017.6,   1021.2,     23.2,     15.8,       63,      3.7,    100.0,      8.5,    100.0,      0.0,      0.0,      1.0,     0.73,     None,     0.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111509,   1017.7,   1021.2,     24.3,     16.3,       61,      4.2,    100.0,     11.2,    110.0,      0.0,      0.0,      1.0,     1.45,     None,     2.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111510,   1017.3,   1020.8,     25.0,     16.2,       58,      5.1,    100.0,     10.9,     80.0,      0.0,      0.0,      1.0,     2.07,     None,     4.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111511,   1017.0,   1020.5,     25.3,     16.5,       58,      3.8,    100.0,     11.3,    110.0,      0.0,      0.0,      1.0,     2.52,     None,     5.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111512,   1016.5,   1020.0,     24.7,     16.4,       60,      3.2,    100.0,     11.4,    100.0,      0.0,      0.0,      0.8,     2.52,     None,     6.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111513,   1015.7,   1019.2,     25.0,     17.0,       61,      4.8,    100.0,     11.8,    110.0,      0.0,      0.0,      0.6,     2.00,     None,     5.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111514,   1015.4,   1018.9,     25.5,     16.7,       58,      3.5,    100.0,     11.1,    120.0,      0.0,      0.0,      1.0,     2.25,     None,     4.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111515,   1015.5,   1019.0,     25.0,     17.2,       62,      3.3,    100.0,     11.4,     50.0,      0.0,      0.0,      0.7,     1.46,     None,     2.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111516,   1015.9,   1019.4,     24.1,     17.1,       65,      3.7,    100.0,     12.6,    110.0,      0.0,      0.0,      0.9,     1.07,     None,     0.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111517,   1016.4,   1020.0,     23.9,     17.2,       66,      4.5,    100.0,     12.8,     80.0,      0.0,      0.0,      0.1,     0.17,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111518,   1016.9,   1020.5,     23.5,     17.0,       67,      3.9,    100.0,      9.5,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111519,   1017.3,   1020.9,     23.1,     16.9,       68,      3.9,    100.0,      9.3,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111520,   1017.6,   1021.2,     23.2,     16.8,       67,      3.4,    100.0,      9.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111521,   1018.1,   1021.7,     23.1,     17.3,       70,      3.5,    100.0,     10.8,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111522,   1018.0,   1021.6,     23.0,     17.3,       70,      2.8,    100.0,      7.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111523,   1017.8,   1021.4,     22.9,     17.4,       71,      2.9,    100.0,      6.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111524,   1017.4,   1021.0,     22.8,     17.9,       74,      2.4,    100.0,      6.9,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025111601,   1017.4,   1021.0,     23.2,     18.5,       75,      2.1,    110.0,      6.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
