﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025102114,   1011.6,   1015.2,     22.3,     21.5,       95,      1.3,    240.0,      4.2,    230.0,      1.0,      0.7,      0.0,     0.14,     None,     0.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102115,   1011.3,   1014.9,     22.1,     21.3,       95,      2.9,    230.0,      5.4,    220.0,      3.5,      0.9,      0.0,     0.13,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102116,   1011.4,   1015.0,     22.2,     21.5,       96,      1.8,    210.0,      6.0,    230.0,      2.0,      0.9,      0.0,     0.09,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102117,   1011.7,   1015.3,     22.2,     21.5,       96,      1.5,    200.0,      6.2,    220.0,      4.0,      0.9,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102118,   1011.8,   1015.3,     22.8,     21.4,       92,      2.2,    240.0,      7.0,    230.0,      3.0,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102119,   1012.5,   1016.1,     22.5,     21.5,       94,      1.1,    210.0,      6.0,    300.0,      2.5,      0.9,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102120,   1013.1,   1016.7,     22.3,     21.6,       96,      1.7,    220.0,      4.0,    220.0,      2.0,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102121,   1013.4,   1017.0,     22.2,     21.5,       96,      1.5,    180.0,      4.8,    180.0,      4.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102122,   1013.2,   1016.8,     22.2,     21.5,       96,      1.3,    230.0,      4.0,    170.0,      1.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102123,   1013.0,   1016.6,     22.5,     21.5,       94,      1.1,     80.0,      4.0,     20.0,      1.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102124,   1012.4,   1016.0,     22.2,     21.7,       97,      2.0,    230.0,      3.8,    240.0,      2.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102201,   1011.9,   1015.5,     22.2,     21.7,       97,      1.5,    240.0,      4.4,    230.0,      3.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102202,   1011.6,   1015.2,     22.1,     21.6,       97,      1.7,    220.0,      4.7,    280.0,      4.0,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102203,   1011.3,   1014.9,     22.3,     22.0,       98,      1.4,    240.0,      4.4,    250.0,      2.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102204,   1011.1,   1014.6,     22.6,     22.1,       97,      1.0,    260.0,      3.8,    290.0,      6.5,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102205,   1011.2,   1014.7,     22.7,     22.2,       97,      1.1,    260.0,      3.2,    270.0,      2.5,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102206,   1011.7,   1015.2,     22.7,     22.4,       98,      0.8,    200.0,      3.6,    290.0,      3.0,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102207,   1012.3,   1015.8,     22.8,     22.3,       97,      1.2,    230.0,      3.9,    340.0,      1.5,      0.7,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102208,   1012.9,   1016.4,     23.0,     22.3,       96,      0.7,    140.0,      3.0,     30.0,      2.5,      0.9,      0.0,     0.04,     None,     0.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102209,   1013.1,   1016.6,     23.0,     22.3,       96,      1.3,    230.0,      3.0,    260.0,      1.0,      0.6,      0.0,     0.08,     None,     0.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102210,   1013.3,   1016.8,     23.1,     21.9,       93,      1.0,     20.0,      5.0,     50.0,      1.5,      0.7,      0.0,     0.13,     None,     0.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102211,   1012.7,   1016.2,     23.2,     22.0,       93,      2.7,     30.0,      8.1,     70.0,      1.0,      0.8,      0.0,     0.30,     None,     1.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102212,   1012.3,   1015.8,     23.2,     21.7,       91,      2.4,     40.0,      7.2,     60.0,      0.5,      0.7,      0.0,     0.26,     None,     1.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102213,   1012.1,   1015.6,     22.8,     21.6,       93,      2.0,     30.0,      9.1,     80.0,     -9.8,      0.6,      0.0,     0.27,     None,     1.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102214,   1012.1,   1015.7,     22.5,     21.3,       93,      1.2,     60.0,      7.6,     20.0,     -9.8,      0.6,      0.0,     0.26,     None,     0.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102215,   1012.3,   1015.9,     22.3,     20.8,       91,      2.5,     60.0,      7.8,     40.0,     -9.8,      0.5,      0.0,     0.10,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102216,   1012.7,   1016.3,     22.3,     21.1,       93,      0.8,    160.0,      5.5,     60.0,      0.5,      0.6,      0.0,     0.06,     None,     0.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102217,   1013.0,   1016.6,     22.9,     21.0,       89,      1.7,     60.0,      7.4,     20.0,     -9.8,      0.5,      0.0,     0.03,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102218,   1013.3,   1016.9,     22.7,     20.6,       88,      2.7,     40.0,      8.2,     50.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102219,   1013.9,   1017.5,     22.6,     20.7,       89,      1.4,    130.0,      6.2,     50.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102220,   1014.3,   1017.9,     22.3,     21.3,       94,      0.9,     80.0,      3.1,    110.0,     -9.8,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102221,   1014.5,   1018.1,     22.3,     21.5,       95,      0.9,    250.0,      2.2,    270.0,     -9.8,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102222,   1014.4,   1018.0,     22.4,     21.7,       96,      0.8,    230.0,      2.6,    340.0,     -9.8,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102223,   1013.9,   1017.5,     22.4,     21.7,       96,      0.7,    210.0,      3.8,     90.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102224,   1013.6,   1017.1,     23.2,     21.1,       88,      2.9,     40.0,      9.3,     80.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102301,   1013.3,   1016.9,     23.0,     21.3,       90,      2.6,     20.0,     10.7,     20.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102302,   1012.3,   1015.9,     22.6,     21.4,       93,      1.9,     80.0,     10.2,    110.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102303,   1012.2,   1015.8,     22.6,     21.4,       93,      4.0,    100.0,     11.1,    100.0,      1.0,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102304,   1012.0,   1015.6,     22.2,     21.4,       95,      2.8,    120.0,      7.8,     90.0,      2.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102305,   1012.4,   1016.0,     22.7,     21.9,       95,      2.5,    120.0,      6.1,    110.0,      2.0,      0.8,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102306,   1012.7,   1016.2,     23.2,     21.5,       90,      1.8,    100.0,      7.1,     90.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102307,   1013.1,   1016.6,     23.6,     21.5,       88,      2.6,     90.0,      7.3,     70.0,     -9.8,      0.1,      0.0,     0.04,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102308,   1013.7,   1017.2,     23.9,     21.8,       88,      3.5,     90.0,      9.1,     60.0,     -9.8,      0.5,      0.0,     0.22,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102309,   1014.0,   1017.5,     24.7,     21.4,       82,      3.6,     90.0,     11.3,     90.0,      0.5,      0.3,      0.0,     0.48,     None,     1.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102310,   1014.3,   1017.8,     24.5,     22.2,       87,      2.4,    110.0,     11.2,     90.0,     -9.8,      0.4,      0.0,     0.46,     None,     1.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102311,   1014.3,   1017.8,     24.5,     21.4,       83,      3.2,    110.0,     10.5,     60.0,     -9.8,      0.2,      0.0,     0.69,     None,     2.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102312,   1014.1,   1017.6,     24.0,     21.3,       85,      3.2,    100.0,      8.7,     80.0,     -9.8,      0.6,      0.0,     0.38,     None,     1.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102313,   1013.5,   1017.0,     24.6,     20.9,       80,      2.2,    110.0,     11.9,     80.0,     -9.8,      0.1,      0.0,     0.74,     None,     2.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102314,   1013.2,   1016.7,     25.0,     20.7,       77,      4.6,    100.0,     10.5,     90.0,     -9.8,      0.3,      0.0,     0.65,     None,     1.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102315,   1013.2,   1016.7,     24.4,     21.1,       82,      3.6,    100.0,     12.9,     90.0,     -9.8,      0.2,      0.0,     0.31,     None,     0.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102316,   1013.7,   1017.2,     23.9,     21.6,       87,      2.7,     90.0,      8.1,    110.0,     -9.8,      0.2,      0.0,     0.13,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102317,   1013.8,   1017.3,     24.3,     21.4,       84,      1.9,    100.0,      7.3,     70.0,     -9.8,      0.2,      0.0,     0.03,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102318,   1014.3,   1017.8,     23.5,     21.4,       88,      1.2,    130.0,      8.6,    110.0,     -9.8,      0.4,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102319,   1014.9,   1018.4,     23.6,     21.3,       87,      2.1,     90.0,      7.5,     90.0,     -9.8,      0.8,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102320,   1015.4,   1019.0,     23.5,     21.2,       87,      1.6,     80.0,      7.0,    110.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102321,   1015.7,   1019.2,     23.8,     20.9,       84,      2.2,     80.0,      8.7,     90.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102322,   1015.5,   1019.1,     23.6,     20.6,       83,      1.8,     70.0,      7.8,    120.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102323,   1015.5,   1019.0,     23.8,     20.4,       81,      1.9,     60.0,      8.1,     60.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102324,   1015.1,   1018.7,     23.3,     21.0,       87,      1.0,     90.0,      4.7,     60.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102401,   1014.5,   1018.1,     23.2,     20.9,       87,      1.3,     70.0,      3.7,     70.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025102402,   1013.9,   1017.4,     23.3,     21.2,       88,      0.8,    110.0,      3.3,    360.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
