﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025092814,   1007.9,   1011.3,     33.5,     23.5,       56,      1.8,    330.0,      6.4,    340.0,      0.0,      0.0,      0.2,     1.57,     None,     4.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092815,   1007.9,   1011.3,     33.5,     23.5,       56,      1.1,    300.0,      5.5,    360.0,      0.0,      0.0,      0.5,     1.56,     None,     3.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092816,   1008.5,   1011.9,     32.8,     23.5,       58,      1.8,    310.0,      4.9,    300.0,      0.0,      0.0,      0.4,     1.00,     None,     1.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092817,   1009.0,   1012.4,     32.0,     22.7,       58,      2.2,    320.0,      5.6,    310.0,      0.0,      0.0,      0.3,     0.55,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092818,   1009.3,   1012.7,     31.6,     22.4,       58,      0.7,    310.0,      4.2,    310.0,      0.0,      0.0,      0.0,     0.05,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092819,   1009.8,   1013.2,     31.2,     22.3,       59,      0.4,    260.0,      4.3,    310.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092820,   1010.8,   1014.2,     31.0,     23.7,       65,      0.4,    230.0,      3.0,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092821,   1011.5,   1015.0,     30.5,     23.9,       68,      0.9,    240.0,      2.6,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092822,   1011.6,   1015.1,     29.9,     24.3,       72,      1.3,    160.0,      3.6,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092823,   1011.3,   1014.8,     29.2,     24.3,       75,      1.9,    180.0,      3.5,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092824,   1011.0,   1014.5,     28.9,     24.3,       76,      1.3,    170.0,      3.4,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092901,   1010.5,   1014.0,     28.6,     24.2,       77,      1.3,    190.0,      3.2,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092902,   1010.0,   1013.5,     28.2,     24.0,       78,      2.0,    180.0,      4.1,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092903,   1009.7,   1013.2,     27.9,     23.9,       79,      1.9,    180.0,      4.5,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092904,   1009.6,   1013.1,     27.8,     24.0,       80,      1.9,    180.0,      3.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092905,   1009.7,   1013.2,     27.5,     24.0,       81,      1.9,    160.0,      3.4,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092906,   1009.7,   1013.2,     27.2,     23.9,       82,      1.8,    160.0,      3.8,    170.0,      0.0,      0.0,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092907,   1010.1,   1013.6,     27.4,     24.1,       82,      0.9,    210.0,      3.5,    150.0,      0.0,      0.0,      0.6,     0.31,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092908,   1010.1,   1013.6,     29.4,     24.5,       75,      0.9,    140.0,      2.3,    120.0,      0.0,      0.0,      1.0,     1.05,     None,     1.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092909,   1010.2,   1013.6,     31.4,     24.8,       68,      1.6,     70.0,      4.4,    120.0,      0.0,      0.0,      1.0,     1.85,     None,     3.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092910,   1010.1,   1013.5,     32.6,     25.4,       66,      1.1,    170.0,      4.5,    100.0,      0.0,      0.0,      1.0,     2.54,     None,     5.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092911,   1009.7,   1013.1,     32.9,     24.9,       63,      1.6,     10.0,      4.3,    360.0,      0.0,      0.0,      0.5,     1.92,     None,     5.63,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092912,   1009.2,   1012.6,     33.6,     25.9,       64,      2.1,    340.0,      5.4,    350.0,      0.0,      0.0,      0.6,     2.22,     None,     6.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092913,   1009.1,   1012.5,     32.9,     25.5,       65,      4.0,    340.0,      8.2,    330.0,      0.0,      0.0,      0.9,     2.79,     None,     7.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092914,   1009.0,   1012.4,     32.0,     25.9,       70,      3.9,    330.0,     10.2,    340.0,      0.0,      0.0,      0.8,     2.41,     None,     5.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092915,   1008.4,   1011.8,     31.9,     25.3,       68,      3.2,    340.0,      6.9,    350.0,      0.0,      0.0,      0.9,     2.03,     None,     3.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092916,   1008.4,   1011.8,     30.7,     26.2,       77,      2.0,     20.0,      7.1,    350.0,     -9.8,      0.1,      0.6,     1.35,     None,     1.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092917,   1008.5,   1012.0,     28.9,     26.7,       88,      1.1,    130.0,      5.7,     20.0,      1.5,      0.3,      0.0,     0.11,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092918,   1009.3,   1012.8,     29.6,     24.9,       76,      2.1,    100.0,      5.9,    100.0,      0.0,      0.0,      0.0,     0.03,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092919,   1009.5,   1013.0,     29.5,     24.8,       76,      1.5,    120.0,      4.4,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092920,   1010.2,   1013.7,     29.3,     23.7,       72,      1.7,    110.0,      4.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092921,   1010.3,   1013.8,     29.1,     23.8,       73,      1.7,    110.0,      5.6,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092922,   1010.2,   1013.7,     28.8,     23.5,       73,      1.5,     80.0,      4.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092923,   1009.7,   1013.2,     28.7,     23.4,       73,      2.0,    100.0,      4.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092924,   1009.2,   1012.7,     28.4,     23.6,       75,      1.3,     40.0,      4.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093001,   1009.0,   1012.5,     27.8,     23.6,       78,      1.3,     40.0,      2.6,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093002,   1008.8,   1012.3,     28.0,     23.4,       76,      1.2,    190.0,      4.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093003,   1008.7,   1012.2,     27.6,     22.8,       75,      1.1,    200.0,      4.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093004,   1008.8,   1012.3,     27.0,     23.1,       79,      1.2,    200.0,      3.2,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093005,   1009.4,   1012.9,     27.2,     22.6,       76,      1.5,    160.0,      2.7,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093006,   1009.8,   1013.3,     26.7,     22.3,       77,      1.3,    180.0,      3.5,    180.0,      0.0,      0.0,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093007,   1010.3,   1013.8,     27.1,     22.5,       76,      2.2,    180.0,      3.5,    180.0,      0.0,      0.0,      0.1,     0.31,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093008,   1010.7,   1014.2,     28.2,     22.9,       73,      0.7,    220.0,      2.5,    160.0,      0.0,      0.0,      0.7,     0.93,     None,     1.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093009,   1010.3,   1013.8,     30.5,     23.7,       67,      0.8,    190.0,      2.6,    130.0,      0.0,      0.0,      1.0,     1.70,     None,     3.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093010,   1009.8,   1013.2,     31.4,     23.5,       63,      1.0,    220.0,      2.8,    170.0,      0.0,      0.0,      1.0,     2.69,     None,     5.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093011,   1009.1,   1012.5,     33.5,     23.5,       56,      2.2,    150.0,      4.5,    120.0,      0.0,      0.0,      0.7,     2.69,     None,     7.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093012,   1007.9,   1011.3,     33.2,     22.4,       53,      2.0,    130.0,      4.7,    110.0,      0.0,      0.0,      0.8,     2.63,     None,     7.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093013,   1007.1,   1010.5,     34.2,     22.3,       50,      1.1,     50.0,      3.4,     10.0,      0.0,      0.0,      1.0,     2.61,     None,     7.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093014,   1006.6,   1010.0,     33.4,     24.6,       60,      2.2,    320.0,      6.2,    330.0,      0.0,      0.0,      0.4,     1.41,     None,     4.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093015,   1006.3,   1009.7,     33.1,     25.1,       63,      1.8,    300.0,      6.9,    290.0,      0.0,      0.0,      1.0,     2.18,     None,     3.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093016,   1006.5,   1009.9,     32.4,     24.2,       62,      1.8,    300.0,      6.5,    300.0,      0.0,      0.0,      1.0,     1.44,     None,     1.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093017,   1006.9,   1010.3,     32.0,     23.8,       62,      2.2,    320.0,      5.1,    330.0,      0.0,      0.0,      1.0,     0.62,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093018,   1007.5,   1010.9,     31.7,     23.0,       60,      0.6,    270.0,      4.0,    330.0,      0.0,      0.0,      0.1,     0.09,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093019,   1007.9,   1011.3,     31.3,     23.2,       62,      1.6,    340.0,      3.6,    350.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093020,   1009.5,   1012.9,     30.6,     24.3,       69,      1.5,    190.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093021,   1010.0,   1013.5,     30.0,     24.2,       71,      1.1,    190.0,      2.9,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093022,   1009.8,   1013.3,     29.4,     24.1,       73,      2.5,    180.0,      4.1,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093023,   1009.6,   1013.1,     29.0,     23.9,       74,      1.3,    150.0,      3.5,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025093024,   1009.6,   1013.1,     28.5,     23.9,       76,      1.5,    180.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
