﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025072914,    991.0,    994.4,     31.7,     25.1,       68,      2.8,    310.0,      8.2,    330.0,      0.0,      0.0,      0.3,     2.14,     None,     7.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072915,    990.6,    994.0,     31.5,     25.1,       69,      3.0,    310.0,      7.7,    310.0,      0.0,      0.0,      0.2,     1.55,     None,     4.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072916,    990.5,    993.9,     31.5,     25.1,       69,      2.3,    310.0,      6.7,    300.0,      0.0,      0.0,      0.3,     1.09,     None,     2.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072917,    990.3,    993.7,     31.1,     24.8,       69,      1.9,    310.0,      6.4,    310.0,      0.0,      0.0,      0.8,     1.33,     None,     1.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072918,    990.6,    994.0,     30.8,     25.2,       72,      0.9,    250.0,      6.1,    290.0,      0.0,      0.0,      1.0,     0.68,     None,     0.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072919,    990.9,    994.3,     30.0,     24.9,       74,      1.2,    240.0,      6.4,    290.0,      0.0,      0.0,      0.4,     0.11,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072920,    991.4,    994.8,     29.8,     25.3,       77,      2.4,    260.0,      4.8,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072921,    992.0,    995.4,     29.5,     25.7,       80,      0.7,    290.0,      4.8,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072922,    992.1,    995.5,     29.1,     25.5,       81,      1.1,    230.0,      4.8,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072923,    992.1,    995.5,     28.8,     25.2,       81,      1.2,    230.0,      3.9,    240.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072924,    991.7,    995.1,     28.7,     24.9,       80,      1.8,    270.0,      5.5,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073001,    991.4,    994.8,     28.7,     24.3,       77,      2.0,    280.0,      5.5,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073002,    991.2,    994.6,     27.8,     24.5,       82,      1.1,    170.0,      5.4,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073003,    991.0,    994.4,     27.3,     24.6,       85,      1.5,    180.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073004,    991.1,    994.5,     27.0,     24.1,       84,      0.8,    100.0,      2.6,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073005,    991.5,    994.9,     27.0,     23.7,       82,      1.2,    180.0,      2.7,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073006,    991.9,    995.3,     26.9,     23.8,       83,      0.9,    140.0,      2.7,    180.0,      0.0,      0.0,      0.2,     0.07,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073007,    992.1,    995.5,     27.5,     23.8,       80,      1.5,    180.0,      3.0,    180.0,      0.0,      0.0,      0.9,     0.53,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073008,    992.3,    995.7,     30.2,     24.1,       70,      3.8,    250.0,      6.7,    240.0,      0.0,      0.0,      1.0,     1.41,     None,     1.82,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073009,    992.2,    995.6,     32.0,     24.9,       66,      3.0,    290.0,      8.6,    290.0,      0.0,      0.0,      0.9,     2.02,     None,     4.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073010,    992.0,    995.4,     33.5,     25.2,       62,      2.8,    250.0,      8.3,    230.0,      0.0,      0.0,      0.9,     2.76,     None,     7.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073011,    991.4,    994.7,     34.8,     24.8,       56,      3.6,    270.0,      9.2,    240.0,      0.0,      0.0,      0.9,     3.24,     None,     9.65,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073012,    990.9,    994.2,     34.3,     24.3,       56,      3.1,    240.0,     10.3,    280.0,      0.0,      0.0,      0.8,     3.11,     None,    10.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073013,    990.8,    994.1,     34.7,     24.1,       54,      2.8,    250.0,     10.7,    300.0,      0.0,      0.0,      0.6,     2.66,     None,     8.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073014,    990.4,    993.7,     35.3,     24.6,       54,      3.3,    270.0,      9.9,    290.0,      0.0,      0.0,      0.8,     2.95,     None,     8.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073015,    990.0,    993.3,     35.1,     24.4,       54,      3.8,    290.0,      9.3,    290.0,      0.0,      0.0,      0.9,     2.09,     None,     5.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073016,    990.0,    993.3,     34.9,     24.2,       54,      4.1,    280.0,     10.7,    290.0,      0.0,      0.0,      0.9,     1.78,     None,     3.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073017,    990.0,    993.3,     33.8,     24.7,       59,      2.0,    240.0,      7.8,    300.0,      0.0,      0.0,      0.4,     0.95,     None,     1.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073018,    990.8,    994.2,     33.3,     25.1,       62,      1.5,    230.0,      5.7,    240.0,      0.0,      0.0,      0.2,     0.41,     None,     0.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073019,    991.4,    994.8,     33.0,     24.5,       61,      1.3,    240.0,      3.6,    270.0,      0.0,      0.0,      0.2,     0.05,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073020,    992.2,    995.6,     32.8,     24.8,       63,      1.0,    250.0,      3.9,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073021,    992.7,    996.1,     31.7,     24.6,       66,      0.4,    110.0,      3.4,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073022,    993.1,    996.5,     31.1,     25.7,       73,      0.9,    220.0,      2.9,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073023,    993.8,    997.2,     30.8,     24.9,       71,      1.2,    190.0,      3.6,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073024,    993.7,    997.1,     30.7,     24.9,       71,      0.8,    230.0,      2.4,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073101,    993.0,    996.4,     30.2,     24.6,       72,      1.8,    230.0,      5.3,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073102,    992.6,    996.0,     29.6,     24.9,       76,      0.5,    200.0,      3.4,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073103,    992.4,    995.8,     29.2,     24.8,       77,      1.9,    180.0,      2.9,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073104,    992.7,    996.1,     28.6,     24.6,       79,      1.0,    200.0,      3.3,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073105,    993.1,    996.5,     28.4,     24.2,       78,      0.4,    140.0,      3.4,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073106,    993.9,    997.3,     28.6,     24.2,       77,      1.2,    200.0,      3.8,    160.0,      0.0,      0.0,      0.2,     0.10,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073107,    994.3,    997.7,     29.0,     24.6,       77,      0.8,    180.0,      3.6,    160.0,      0.0,      0.0,      0.3,     0.37,     None,     0.32,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073108,    994.7,    998.1,     30.2,     24.6,       72,      1.1,    170.0,      3.3,    180.0,      0.0,      0.0,      0.3,     0.77,     None,     1.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073109,    994.9,    998.3,     31.2,     24.4,       67,      1.4,    190.0,      2.9,    180.0,      0.0,      0.0,      0.1,     1.06,     None,     2.41,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073110,    994.6,    998.0,     32.0,     24.1,       63,      0.9,    200.0,      2.8,    180.0,      0.0,      0.0,      0.1,     1.13,     None,     3.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073111,    994.6,    998.0,     32.7,     24.2,       61,      1.1,    240.0,      3.5,    280.0,      0.0,      0.0,      0.0,     1.02,     None,     3.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073112,    994.1,    997.4,     35.1,     24.4,       54,      1.0,    300.0,      4.7,    340.0,      0.0,      0.0,      0.6,     2.86,     None,     8.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073113,    993.8,    997.1,     35.6,     24.6,       53,      1.0,    300.0,      6.5,    340.0,      0.0,      0.0,      0.6,     3.04,     None,     9.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073114,    993.7,    997.0,     35.3,     23.3,       50,      3.6,    280.0,      9.3,    280.0,      0.0,      0.0,      0.9,     3.10,     None,     8.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073115,    993.9,    997.3,     34.2,     24.5,       57,      2.4,    140.0,      7.6,    250.0,      0.0,      0.0,      0.5,     2.08,     None,     5.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073116,    994.2,    997.6,     33.3,     24.5,       60,      1.7,    180.0,      6.2,    180.0,      0.0,      0.0,      0.6,     1.41,     None,     3.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073117,    994.1,    997.5,     34.0,     24.0,       56,      2.0,    170.0,      4.7,    170.0,      0.0,      0.0,      0.9,     1.55,     None,     1.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073118,    994.4,    997.8,     32.9,     23.6,       58,      2.1,    150.0,      4.3,    150.0,      0.0,      0.0,      0.5,     0.40,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073119,    995.2,    998.6,     32.5,     24.3,       62,      1.4,    110.0,      4.5,    140.0,      0.0,      0.0,      0.1,     0.04,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073120,    995.5,    998.9,     32.2,     24.8,       65,      1.1,     60.0,      2.9,    360.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073121,    996.1,    999.5,     31.6,     24.7,       67,      1.8,    130.0,      3.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073122,    996.9,   1000.3,     30.8,     25.6,       74,      1.1,    190.0,      3.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073123,    997.2,   1000.6,     30.3,     24.5,       71,      1.2,    220.0,      3.1,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025073124,    996.2,    999.6,     29.9,     24.5,       73,      1.3,    130.0,      2.5,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
