﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025122906,   1013.5,   1017.1,     17.6,     16.1,       91,      1.4,    140.0,      2.6,    130.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122907,   1014.2,   1017.8,     18.2,     15.5,       84,      1.9,    100.0,      5.5,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122908,   1014.8,   1018.4,     18.7,     14.6,       77,      1.5,    100.0,      5.0,     80.0,      0.0,      0.0,      0.0,     0.17,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122909,   1015.1,   1018.7,     19.6,     14.0,       70,      2.6,    110.0,      6.5,     90.0,      0.0,      0.0,      0.0,     0.54,     None,     0.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122910,   1014.9,   1018.5,     20.9,     14.8,       68,      3.6,    120.0,      7.3,    120.0,      0.0,      0.0,      0.6,     1.45,     None,     2.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122911,   1013.8,   1017.4,     22.0,     14.4,       62,      3.3,    110.0,      8.8,    130.0,      0.0,      0.0,      0.4,     1.69,     None,     3.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122912,   1012.5,   1016.1,     21.8,     13.7,       60,      3.8,    120.0,     11.4,    120.0,      0.0,      0.0,      0.6,     2.00,     None,     4.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122913,   1011.6,   1015.2,     22.5,     14.9,       62,      3.3,    120.0,     10.1,     90.0,      0.0,      0.0,      0.2,     1.61,     None,     4.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122914,   1010.9,   1014.4,     22.5,     15.4,       64,      3.2,    110.0,     10.1,    120.0,      0.0,      0.0,      0.6,     1.87,     None,     3.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122915,   1010.8,   1014.3,     22.8,     15.2,       62,      4.2,    120.0,      9.8,     90.0,      0.0,      0.0,      0.9,     1.66,     None,     2.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122916,   1011.1,   1014.7,     22.1,     15.5,       66,      3.3,    110.0,      9.5,    100.0,      0.0,      0.0,      0.6,     0.84,     None,     0.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122917,   1011.2,   1014.8,     21.8,     15.7,       68,      2.5,    120.0,      8.4,    110.0,      0.0,      0.0,      0.9,     0.43,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122918,   1011.4,   1015.0,     21.1,     16.1,       73,      2.5,    120.0,      7.9,    120.0,      0.0,      0.0,      0.1,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122919,   1011.8,   1015.4,     21.1,     16.3,       74,      3.0,    100.0,      6.5,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122920,   1012.1,   1015.7,     20.7,     16.5,       77,      2.1,    100.0,      6.6,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122921,   1012.1,   1015.7,     20.6,     16.6,       78,      2.9,    130.0,      6.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122922,   1011.8,   1015.4,     20.5,     16.7,       79,      1.8,    100.0,      6.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122923,   1011.3,   1014.9,     20.5,     16.7,       79,      2.1,    110.0,      6.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122924,   1010.8,   1014.4,     20.5,     16.7,       79,      2.8,    100.0,      6.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123001,   1010.7,   1014.3,     20.6,     16.8,       79,      2.8,    100.0,      7.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123002,   1010.4,   1014.0,     20.3,     16.9,       81,      1.4,     90.0,      6.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123003,   1010.5,   1014.1,     19.1,     16.9,       87,      1.3,    240.0,      4.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123004,   1010.6,   1014.2,     18.2,     16.9,       92,      0.8,    210.0,      1.7,    240.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123005,   1011.3,   1014.9,     18.8,     16.4,       86,      1.5,    240.0,      3.0,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123006,   1011.9,   1015.5,     18.1,     16.4,       90,      1.0,    220.0,      3.2,    230.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123007,   1012.5,   1016.1,     18.7,     16.5,       87,      1.2,    190.0,      2.5,    220.0,      0.0,      0.0,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123008,   1013.1,   1016.7,     18.7,     17.0,       90,      1.5,    170.0,      2.7,    140.0,     -9.8,      0.4,      0.0,     0.19,     None,     0.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123009,   1013.8,   1017.4,     19.2,     17.3,       89,      0.8,    160.0,      2.2,    170.0,     -9.8,      0.2,      0.0,     0.29,     None,     0.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123010,   1014.0,   1017.6,     19.8,     17.9,       89,      1.4,    140.0,      3.1,    170.0,      0.0,      0.0,      0.0,     0.34,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123011,   1013.2,   1016.8,     19.8,     17.4,       86,      1.8,    220.0,      3.7,    180.0,      0.0,      0.0,      0.0,     0.52,     None,     1.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123012,   1012.4,   1016.0,     20.5,     16.5,       78,      0.9,     70.0,      3.7,     70.0,     -9.8,      0.1,      0.0,     0.34,     None,     1.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123013,   1011.4,   1015.0,     20.5,     16.7,       79,      0.8,    190.0,      2.9,    130.0,      0.0,      0.0,      0.0,     0.38,     None,     1.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123014,   1010.8,   1014.4,     20.4,     16.2,       77,      2.4,    100.0,      6.5,    100.0,      0.0,      0.0,      0.0,     0.27,     None,     0.77,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123015,   1011.0,   1014.6,     19.5,     16.0,       80,      3.6,    100.0,      8.7,    100.0,      0.0,      0.0,      0.0,     0.17,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123016,   1011.4,   1015.0,     19.3,     15.6,       79,      3.7,    100.0,     10.1,     50.0,      0.0,      0.0,      0.0,     0.22,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123017,   1011.4,   1015.0,     19.3,     14.8,       75,      2.6,    100.0,      7.4,    120.0,      0.0,      0.0,      0.0,     0.07,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123018,   1011.9,   1015.5,     19.3,     14.8,       75,      1.4,     90.0,      5.7,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123019,   1012.4,   1016.0,     19.4,     14.9,       75,      1.8,    110.0,      5.6,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123020,   1012.5,   1016.1,     18.9,     15.2,       79,      1.7,    120.0,      4.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123021,   1012.6,   1016.2,     18.4,     15.3,       82,      1.8,    110.0,      7.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123022,   1012.5,   1016.1,     18.2,     15.5,       84,      1.5,    120.0,      6.4,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123023,   1012.4,   1016.0,     18.2,     14.7,       80,      2.8,    100.0,      6.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123024,   1012.2,   1015.8,     17.9,     14.4,       80,      2.3,    120.0,      5.6,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025123101,   1012.4,   1016.0,     17.8,     15.4,       86,      1.2,    142.0,      4.3,    121.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123102,   1012.2,   1015.8,     17.9,     15.5,       86,      1.4,    138.0,      4.2,    125.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123103,   1011.7,   1015.3,     17.9,     15.5,       86,      1.3,    155.0,      3.4,    142.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123104,   1011.6,   1015.2,     17.7,     16.0,       90,      0.8,    186.0,      2.9,    119.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123105,   1011.9,   1015.5,     17.5,     16.0,       91,      1.4,    237.0,      2.8,    208.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123106,   1012.2,   1015.8,     17.5,     16.2,       92,      1.3,    230.0,      2.3,    201.0,     -9.8,      0.3,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123107,   1012.6,   1016.2,     17.4,     16.4,       94,      1.3,    211.0,      2.7,    196.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123108,   1013.3,   1016.9,     17.3,     16.3,       94,      2.1,    219.0,      3.7,    221.0,     -9.8,      0.4,      0.0,     0.04,     None,     0.05,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123109,   1013.8,   1017.4,     17.3,     16.0,       92,      1.7,    181.0,      3.9,    222.0,     -9.8,      0.4,      0.0,     0.09,     None,     0.17,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123110,   1013.7,   1017.3,     17.2,     16.1,       93,      2.6,    225.0,      3.8,    197.0,     -9.8,      0.7,      0.0,     0.19,     None,     0.46,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123111,   1012.9,   1016.5,     17.2,     16.2,       94,      1.9,    237.0,      3.6,    242.0,      0.5,      0.9,      0.0,     0.29,     None,     0.82,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123112,   1012.0,   1015.6,     17.5,     16.7,       95,      1.6,    240.0,      3.7,    251.0,      1.0,      1.0,      0.0,     0.35,     None,     1.07,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123113,   1011.7,   1015.3,     17.6,     16.8,       95,      0.9,    273.0,      3.3,    283.0,      1.5,      1.0,      0.0,     0.40,     None,     1.20,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123114,   1011.0,   1014.6,     17.5,     16.9,       96,      1.5,    227.0,      2.5,    280.0,      2.0,      1.0,      0.0,     0.31,     None,     0.85,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123115,   1010.9,   1014.5,     17.7,     16.9,       95,      1.1,    290.0,      2.9,    253.0,      0.5,      0.8,      0.0,     0.20,     None,     0.49,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123116,   1011.1,   1014.7,     17.3,     16.3,       94,      1.3,    229.0,      3.8,    295.0,      0.5,      0.7,      0.0,     0.08,     None,     0.14,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123117,   1011.7,   1015.3,     17.2,     16.6,       96,      1.5,    183.0,      2.7,    181.0,      1.0,      0.9,      0.0,     0.02,     None,     0.03,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
466920, 2025123118,   1012.1,   1015.7,     17.1,     16.3,       95,      1.2,    228.0,      2.8,    215.0,      0.5,      0.4,      0.0,     0.00,     None,     0.00,     None,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5,    -99.5
