﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025050513,   1002.9,   1006.3,     31.1,     23.2,       63,      2.2,    320.0,      7.2,    350.0,      0.0,      0.0,      0.7,     2.94,     None,     8.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050514,   1002.7,   1006.1,     29.5,     23.0,       68,      3.3,    320.0,      6.9,    360.0,      0.0,      0.0,      0.3,     2.15,     None,     6.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050515,   1002.5,   1006.0,     28.2,     22.7,       72,      2.3,    330.0,      6.3,    310.0,      0.0,      0.0,      0.0,     0.48,     None,     1.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050516,   1002.0,   1005.4,     28.2,     22.9,       73,      2.2,    320.0,      5.5,    310.0,      0.0,      0.0,      0.0,     0.23,     None,     0.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050517,   1002.2,   1005.7,     28.1,     23.0,       74,      1.9,    360.0,      5.1,    330.0,      0.0,      0.0,      0.0,     0.15,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050518,   1002.0,   1005.4,     28.5,     23.2,       73,      1.5,    330.0,      6.2,    330.0,      0.0,      0.0,      0.0,     0.04,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050519,   1002.4,   1005.9,     28.2,     23.4,       75,      1.2,    280.0,      5.5,    290.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050520,   1003.0,   1006.5,     27.9,     23.5,       77,      1.5,    300.0,      4.9,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050521,   1003.4,   1006.9,     27.9,     23.7,       78,      0.7,    260.0,      3.9,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050522,   1004.0,   1007.5,     27.9,     23.7,       78,      2.0,    290.0,      5.5,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050523,   1004.1,   1007.6,     27.7,     23.7,       79,      1.1,    220.0,      4.3,    320.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050524,   1003.7,   1007.2,     27.3,     23.6,       80,      0.9,    180.0,      2.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050601,   1003.6,   1007.1,     27.5,     23.8,       80,      0.7,    210.0,      1.7,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050602,   1003.2,   1006.7,     27.5,     23.8,       80,      1.4,    250.0,      4.5,    310.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050603,   1003.0,   1006.5,     27.9,     23.7,       78,      1.6,    280.0,      5.7,    290.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050604,   1002.6,   1006.1,     27.5,     23.3,       78,      1.7,    320.0,      5.9,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050605,   1002.9,   1006.4,     27.0,     23.1,       79,      1.0,    310.0,      4.8,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050606,   1003.7,   1007.2,     27.0,     22.8,       78,      1.8,    320.0,      7.2,    330.0,      0.0,      0.0,      0.0,     0.07,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050607,   1004.6,   1008.1,     27.2,     23.0,       78,      1.4,    310.0,      5.6,    300.0,      0.0,      0.0,      0.0,     0.20,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050608,   1004.9,   1008.4,     27.9,     23.3,       76,      1.5,    320.0,      4.4,    310.0,      0.0,      0.0,      0.0,     0.50,     None,     0.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050609,   1005.4,   1008.9,     28.8,     22.8,       70,      2.9,    310.0,      6.8,    300.0,      0.0,      0.0,      0.2,     1.39,     None,     2.78,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050610,   1005.3,   1008.7,     30.1,     23.6,       68,      2.5,    310.0,      7.2,    300.0,      0.0,      0.0,      0.5,     2.02,     None,     5.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050611,   1005.0,   1008.4,     29.5,     22.7,       67,      3.3,    330.0,      7.1,    360.0,      0.0,      0.0,      0.0,     1.10,     None,     3.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050612,   1004.9,   1008.4,     28.6,     23.7,       75,      2.1,    340.0,      6.8,    340.0,      0.0,      0.0,      0.0,     0.86,     None,     2.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050613,   1004.7,   1008.2,     28.4,     23.3,       74,      4.5,    340.0,     10.8,    330.0,      0.0,      0.0,      0.0,     0.73,     None,     2.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050614,   1004.4,   1007.8,     29.0,     22.8,       69,      3.0,    350.0,      8.1,    330.0,      0.0,      0.0,      0.1,     1.61,     None,     5.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050615,   1004.0,   1007.4,     29.1,     22.6,       68,      2.0,    330.0,      6.9,    360.0,      0.0,      0.0,      0.0,     1.35,     None,     3.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050616,   1003.7,   1007.2,     27.4,     22.6,       75,      3.1,    100.0,      7.7,    130.0,      0.0,      0.0,      0.0,     0.63,     None,     1.39,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050617,   1003.7,   1007.2,     27.3,     22.3,       74,      3.1,    100.0,      8.3,    130.0,      0.0,      0.0,      0.9,     1.13,     None,     1.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050618,   1004.5,   1008.0,     27.0,     22.4,       76,      2.9,    100.0,      8.8,     80.0,      0.0,      0.0,      0.1,     0.22,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050619,   1005.6,   1009.1,     26.7,     22.1,       76,      3.2,    100.0,      7.3,    120.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050620,   1007.0,   1010.5,     26.1,     22.2,       79,      3.5,    100.0,      9.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050621,   1007.3,   1010.8,     25.9,     21.6,       77,      3.0,    100.0,      9.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050622,   1007.4,   1010.9,     25.8,     21.5,       77,      3.3,    100.0,      8.4,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050623,   1007.2,   1010.7,     25.8,     21.5,       77,      3.1,    160.0,      7.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050624,   1006.8,   1010.3,     25.5,     21.4,       78,      2.8,    110.0,      6.4,    120.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050701,   1006.2,   1009.7,     23.5,     16.8,       66,      4.1,    140.0,     11.0,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050702,   1006.0,   1009.5,     23.7,     15.0,       58,      2.6,    130.0,      4.9,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050703,   1005.8,   1009.3,     24.2,     15.7,       59,      2.5,    110.0,      7.3,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050704,   1005.2,   1008.7,     24.4,     16.4,       61,      3.5,    120.0,      8.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050705,   1006.1,   1009.6,     22.5,     18.5,       78,      2.6,    120.0,      7.9,     90.0,      0.5,      0.5,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050706,   1007.0,   1010.6,     21.0,     19.5,       91,      2.1,    100.0,      6.7,    120.0,      5.0,      1.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050707,   1008.1,   1011.7,     20.1,     18.1,       88,      3.2,    100.0,      9.2,     90.0,      5.0,      1.0,      0.0,     0.07,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050708,   1008.3,   1011.9,     20.2,     18.5,       90,      3.4,    100.0,      9.2,    100.0,      1.0,      0.9,      0.0,     0.18,     None,     0.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050709,   1009.6,   1013.2,     20.2,     18.3,       89,      2.5,     80.0,     10.7,     90.0,      3.0,      1.0,      0.0,     0.26,     None,     0.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050710,   1009.8,   1013.4,     19.6,     18.1,       91,      2.9,     90.0,      9.2,     70.0,      6.0,      0.9,      0.0,     0.34,     None,     1.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050711,   1009.1,   1012.7,     19.3,     17.8,       91,      3.3,    120.0,      8.2,    110.0,      5.0,      0.8,      0.0,     0.37,     None,     1.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050712,   1009.3,   1012.9,     18.9,     18.1,       95,      3.2,    100.0,      8.6,    170.0,     17.5,      1.0,      0.0,     0.17,     None,     0.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050713,   1008.6,   1012.2,     18.7,     17.9,       95,      4.5,    100.0,     10.4,    110.0,     10.0,      1.0,      0.0,     0.19,     None,     0.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050714,   1008.1,   1011.7,     18.8,     17.8,       94,      4.4,    100.0,     11.2,    100.0,      6.5,      0.9,      0.0,     0.15,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050715,   1007.9,   1011.5,     19.0,     18.2,       95,      4.2,     90.0,      9.8,     90.0,     15.0,      1.0,      0.0,     0.22,     None,     0.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050716,   1008.0,   1011.6,     19.5,     18.7,       95,      3.2,    100.0,      8.9,     90.0,      7.5,      0.8,      0.0,     0.21,     None,     0.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050717,   1007.7,   1011.3,     19.9,     18.7,       93,      3.3,    100.0,      8.8,     80.0,      1.0,      0.3,      0.0,     0.12,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050718,   1008.2,   1011.8,     20.5,     19.0,       91,      3.3,    100.0,      9.2,    100.0,      0.0,      0.0,      0.0,     0.04,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050719,   1008.4,   1012.0,     21.0,     18.9,       88,      3.4,    100.0,      9.3,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050720,   1008.8,   1012.4,     21.2,     19.0,       87,      3.6,    100.0,      9.7,     70.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050721,   1009.2,   1012.8,     21.8,     19.2,       85,      4.0,    100.0,     10.0,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050722,   1008.8,   1012.3,     22.1,     19.1,       83,      3.7,    100.0,     10.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050723,   1008.2,   1011.7,     22.8,     19.0,       79,      3.1,    100.0,      9.5,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050724,   1008.1,   1011.6,     22.8,     19.0,       79,      2.6,    100.0,      7.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050801,   1007.7,   1011.2,     22.9,     18.7,       77,      2.4,    100.0,      6.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050802,   1007.2,   1010.7,     22.8,     18.8,       78,      1.4,    100.0,      4.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050803,   1007.2,   1010.7,     23.0,     18.3,       75,      2.4,    120.0,      4.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050804,   1007.0,   1010.5,     22.9,     18.7,       77,      1.2,    100.0,      4.6,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050805,   1006.9,   1010.4,     22.7,     19.1,       80,      1.3,    100.0,      4.7,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050806,   1007.5,   1011.0,     23.0,     19.2,       79,      1.2,    100.0,      3.4,    120.0,     -9.8,      0.1,      0.0,     0.04,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050807,   1007.7,   1011.2,     23.2,     20.0,       82,      1.7,    100.0,      3.5,    100.0,      0.5,      0.2,      0.0,     0.26,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050808,   1007.9,   1011.4,     24.4,     19.9,       76,      1.8,    110.0,      5.0,     90.0,      0.0,      0.0,      0.0,     0.51,     None,     0.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050809,   1007.9,   1011.4,     25.7,     20.1,       71,      2.1,    100.0,      4.6,    100.0,      0.0,      0.0,      0.0,     1.18,     None,     2.70,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050810,   1007.3,   1010.8,     27.9,     21.0,       66,      2.4,    100.0,      6.7,    130.0,      0.0,      0.0,      0.5,     2.46,     None,     6.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050811,   1006.4,   1009.9,     28.8,     20.8,       62,      2.8,    100.0,      7.8,    130.0,      0.0,      0.0,      0.9,     3.17,     None,     9.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050812,   1005.8,   1009.2,     30.4,     21.2,       58,      1.7,    120.0,      7.1,    100.0,      0.0,      0.0,      0.7,     3.27,     None,    10.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025050813,   1005.2,   1008.6,     30.6,     20.9,       56,      2.2,    150.0,      7.1,    160.0,      0.0,      0.0,      1.0,     3.58,     None,    11.18,     None,     None,     None,     None,     None,     None,     None,     None
