﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025012911,   1024.1,   1027.8,     16.6,      4.6,       45,      4.8,    100.0,     11.7,    100.0,      0.0,      0.0,      1.0,     2.42,     None,     5.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012912,   1022.6,   1026.3,     17.0,      5.3,       46,      4.7,    100.0,     12.2,     90.0,      0.0,      0.0,      1.0,     2.74,     None,     6.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012913,   1021.5,   1025.1,     17.4,      5.4,       45,      4.5,    100.0,     12.5,     90.0,      0.0,      0.0,      1.0,     2.77,     None,     7.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012914,   1020.9,   1024.5,     17.5,      5.8,       46,      4.3,    110.0,     12.1,    120.0,      0.0,      0.0,      1.0,     2.49,     None,     5.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012915,   1020.7,   1024.4,     16.9,      5.8,       48,      5.0,    100.0,     12.3,    110.0,      0.0,      0.0,      0.9,     1.93,     None,     3.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012916,   1020.9,   1024.6,     15.8,      5.4,       50,      4.7,    100.0,     11.1,    110.0,      0.0,      0.0,      0.9,     1.23,     None,     1.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012917,   1021.2,   1024.9,     15.0,      5.2,       52,      4.6,    100.0,     12.5,    120.0,      0.0,      0.0,      1.0,     0.62,     None,     0.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012918,   1021.0,   1024.7,     14.5,      5.1,       53,      3.3,    110.0,     11.4,    110.0,      0.0,      0.0,      0.3,     0.06,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012919,   1021.4,   1025.1,     14.3,      5.4,       55,      4.5,    100.0,     10.8,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012920,   1021.7,   1025.4,     14.1,      6.0,       58,      3.7,    100.0,     10.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012921,   1021.8,   1025.5,     13.9,      6.3,       60,      4.2,    100.0,     10.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012922,   1021.6,   1025.3,     13.9,      6.0,       59,      3.7,    110.0,     11.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012923,   1021.4,   1025.1,     13.8,      5.7,       58,      4.4,    100.0,     10.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012924,   1020.9,   1024.6,     13.7,      5.9,       59,      4.2,    100.0,     10.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013001,   1020.5,   1024.2,     13.7,      5.9,       59,      4.2,    100.0,     10.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013002,   1020.2,   1023.9,     13.9,      6.0,       59,      3.5,    100.0,      9.3,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013003,   1019.9,   1023.6,     13.9,      5.8,       58,      3.5,    100.0,      8.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013004,   1019.7,   1023.4,     13.9,      6.0,       59,      3.1,    100.0,      7.6,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013005,   1019.8,   1023.5,     13.9,      6.3,       60,      2.7,    100.0,      7.5,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013006,   1020.2,   1023.9,     13.9,      6.5,       61,      2.6,    100.0,      7.1,     70.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013007,   1020.3,   1024.0,     14.1,      6.9,       62,      2.6,    100.0,      6.0,     90.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013008,   1020.6,   1024.3,     15.0,      7.3,       60,      2.8,    100.0,      5.9,    100.0,      0.0,      0.0,      1.0,     0.41,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013009,   1020.4,   1024.0,     17.2,      7.8,       54,      2.4,    100.0,      6.4,     90.0,      0.0,      0.0,      1.0,     1.14,     None,     1.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013010,   1019.8,   1023.4,     19.7,      7.8,       46,      2.2,    120.0,      6.6,    110.0,      0.0,      0.0,      1.0,     1.85,     None,     3.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013011,   1018.8,   1022.4,     20.4,      8.1,       45,      3.4,    120.0,      7.3,    130.0,      0.0,      0.0,      1.0,     2.37,     None,     5.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013012,   1017.5,   1021.1,     21.1,      8.7,       45,      2.1,    140.0,      7.8,     90.0,      0.0,      0.0,      1.0,     2.67,     None,     7.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013013,   1016.2,   1019.8,     21.6,      7.8,       41,      3.1,    110.0,      6.8,     80.0,      0.0,      0.0,      1.0,     2.72,     None,     7.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013014,   1015.2,   1018.8,     21.9,      8.4,       42,      4.4,    140.0,      8.3,    110.0,      0.0,      0.0,      1.0,     2.50,     None,     6.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013015,   1014.9,   1018.5,     21.5,      8.8,       44,      4.2,    160.0,      9.4,    130.0,      0.0,      0.0,      1.0,     2.04,     None,     4.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013016,   1014.8,   1018.4,     20.4,      9.1,       48,      3.7,    120.0,      9.0,    150.0,      0.0,      0.0,      1.0,     1.37,     None,     2.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013017,   1015.1,   1018.7,     19.6,      8.9,       50,      2.9,    130.0,      8.6,    100.0,      0.0,      0.0,      1.0,     0.62,     None,     0.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013018,   1015.6,   1019.2,     18.7,      9.8,       56,      2.9,    110.0,      7.6,     90.0,      0.0,      0.0,      0.3,     0.06,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013019,   1016.2,   1019.8,     18.3,      9.4,       56,      2.4,    110.0,      7.8,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013020,   1016.5,   1020.1,     18.3,      8.9,       54,      2.7,    140.0,      6.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013021,   1016.8,   1020.4,     18.1,      9.2,       56,      1.9,    100.0,      7.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013022,   1016.5,   1020.1,     18.3,      9.9,       58,      2.4,    100.0,      6.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013023,   1016.6,   1020.2,     18.2,     11.1,       63,      2.8,    100.0,      6.8,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013024,   1016.3,   1019.9,     18.0,     11.8,       67,      2.7,    100.0,      7.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013101,   1015.8,   1019.4,     18.0,     12.0,       68,      2.4,    110.0,      7.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013102,   1015.2,   1018.8,     17.9,     12.4,       70,      2.5,    100.0,      6.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013103,   1013.9,   1017.5,     17.9,     12.6,       71,      3.1,    110.0,      7.3,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013104,   1013.8,   1017.4,     18.4,     12.8,       70,      3.1,    100.0,      7.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013105,   1013.9,   1017.5,     18.4,     12.2,       67,      2.7,    120.0,      6.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013106,   1014.4,   1018.0,     18.4,     13.1,       71,      2.0,    110.0,      7.4,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013107,   1014.3,   1017.9,     18.6,     13.0,       70,      3.3,    120.0,      8.2,     90.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013108,   1014.1,   1017.7,     19.5,     13.2,       67,      3.1,    110.0,      7.6,     90.0,      0.0,      0.0,      0.0,     0.16,     None,     0.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013109,   1014.4,   1018.0,     20.2,     13.4,       65,      3.4,    120.0,      9.0,     80.0,      0.0,      0.0,      0.0,     0.41,     None,     0.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013110,   1014.3,   1017.9,     21.6,     13.5,       60,      2.7,    130.0,      8.4,    110.0,      0.0,      0.0,      0.1,     1.06,     None,     2.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013111,   1014.5,   1018.1,     20.7,     11.4,       55,      2.6,    240.0,      5.6,    260.0,      0.0,      0.0,      0.0,     1.04,     None,     3.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013112,   1013.6,   1017.2,     21.2,     10.7,       51,      1.8,    240.0,      4.6,    260.0,     -9.8,      0.1,      0.0,     1.04,     None,     3.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013113,   1012.7,   1016.3,     21.6,      9.8,       47,      1.3,    220.0,      3.3,    220.0,     -9.8,      0.2,      0.0,     1.11,     None,     3.85,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013114,   1012.1,   1015.7,     22.0,     10.5,       48,      1.1,    320.0,      3.0,    200.0,      0.0,      0.0,      0.0,     1.01,     None,     3.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013115,   1012.1,   1015.7,     21.9,     11.0,       50,      1.0,    240.0,      3.1,    360.0,     -9.8,      0.1,      0.0,     0.67,     None,     1.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013116,   1012.2,   1015.8,     20.6,     13.3,       63,      1.5,    200.0,      2.9,    230.0,     -9.8,      0.4,      0.0,     0.37,     None,     0.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013117,   1012.5,   1016.1,     19.0,     17.0,       88,      1.2,    180.0,      3.6,    190.0,     -9.8,      0.8,      0.0,     0.13,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013118,   1013.0,   1016.6,     18.3,     17.2,       93,      2.2,    170.0,      4.6,    180.0,      1.5,      1.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013119,   1012.8,   1016.4,     18.0,     16.9,       93,      1.8,    140.0,      3.9,    180.0,      1.5,      0.7,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013120,   1013.0,   1016.6,     17.8,     17.2,       96,      1.1,     60.0,      3.2,    120.0,      1.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013121,   1013.5,   1017.1,     17.8,     17.0,       95,      1.0,    220.0,      2.2,     80.0,      2.0,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013122,   1013.3,   1016.9,     17.7,     17.1,       96,      1.3,    130.0,      2.4,    120.0,      1.0,      0.6,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025013123,   1013.2,   1016.8,     17.6,     17.0,       96,      1.2,    180.0,      3.4,    120.0,     -9.8,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
