Time,kW,Building,Temperature,Hour,Month,Is_Weekend
2025-01-18 15:00:00,50.24,共同教學館,19.3,15,1,1
2025-01-18 16:00:00,50.5,共同教學館,19.1,16,1,1
2025-01-18 17:00:00,61.88,共同教學館,18.8,17,1,1
2025-01-18 18:00:00,31.46,共同教學館,18.5,18,1,1
2025-01-18 19:00:00,30.18,共同教學館,18.4,19,1,1
2025-01-18 20:00:00,33.22,共同教學館,18.4,20,1,1
2025-01-18 21:00:00,30.93,共同教學館,17.7,21,1,1
2025-01-18 22:00:00,30.14,共同教學館,17.8,22,1,1
2025-01-18 23:00:00,33.93,共同教學館,17.2,23,1,1
2025-01-19 00:00:00,30.32,共同教學館,16.8,0,1,1
2025-01-19 01:00:00,29.74,共同教學館,15.9,1,1,1
2025-01-19 02:00:00,30.07,共同教學館,15.8,2,1,1
2025-01-19 03:00:00,30.96,共同教學館,15.7,3,1,1
2025-01-19 04:00:00,31.83,共同教學館,15.3,4,1,1
2025-01-19 05:00:00,35.57,共同教學館,15.2,5,1,1
2025-01-19 06:00:00,30.85,共同教學館,15.2,6,1,1
2025-01-19 07:00:00,30.09,共同教學館,14.8,7,1,1
2025-01-19 08:00:00,30.29,共同教學館,14.5,8,1,1
2025-01-19 09:00:00,31.18,共同教學館,14.7,9,1,1
2025-01-19 10:00:00,30.22,共同教學館,14.9,10,1,1
2025-01-19 11:00:00,31.21,共同教學館,15.0,11,1,1
2025-01-19 12:00:00,30.44,共同教學館,14.9,12,1,1
2025-01-19 13:00:00,33.11,共同教學館,15.3,13,1,1
2025-01-19 14:00:00,29.85,共同教學館,15.8,14,1,1
2025-01-19 15:00:00,30.13,共同教學館,16.3,15,1,1
2025-01-19 16:00:00,28.32,共同教學館,16.4,16,1,1
2025-01-19 17:00:00,29.93,共同教學館,16.0,17,1,1
2025-01-19 18:00:00,28.81,共同教學館,15.2,18,1,1
2025-01-19 19:00:00,30.18,共同教學館,15.3,19,1,1
2025-01-19 20:00:00,30.09,共同教學館,14.4,20,1,1
2025-01-19 21:00:00,30.23,共同教學館,13.6,21,1,1
2025-01-19 22:00:00,29.04,共同教學館,13.3,22,1,1
2025-01-19 23:00:00,31.48,共同教學館,12.8,23,1,1
2025-01-20 00:00:00,29.03,共同教學館,12.5,0,1,0
2025-01-20 01:00:00,30.05,共同教學館,12.5,1,1,0
2025-01-20 02:00:00,30.52,共同教學館,12.2,2,1,0
2025-01-20 03:00:00,28.49,共同教學館,12.1,3,1,0
2025-01-20 04:00:00,28.54,共同教學館,12.3,4,1,0
2025-01-20 05:00:00,32.89,共同教學館,11.6,5,1,0
2025-01-20 06:00:00,36.31,共同教學館,11.1,6,1,0
2025-01-20 07:00:00,33.83,共同教學館,11.3,7,1,0
2025-01-20 08:00:00,32.1,共同教學館,15.3,8,1,0
2025-01-20 09:00:00,34.5,共同教學館,17.6,9,1,0
2025-01-20 10:00:00,45.71,共同教學館,19.0,10,1,0
2025-01-20 11:00:00,48.83,共同教學館,20.2,11,1,0
2025-01-20 12:00:00,51.51,共同教學館,20.5,12,1,0
2025-01-20 13:00:00,58.59,共同教學館,19.7,13,1,0
2025-01-20 14:00:00,56.1,共同教學館,18.8,14,1,0
2025-01-20 15:00:00,52.89,共同教學館,18.2,15,1,0
2025-01-20 16:00:00,52.73,共同教學館,17.9,16,1,0
2025-01-20 17:00:00,29.89,共同教學館,17.5,17,1,0
2025-01-20 18:00:00,30.08,共同教學館,17.4,18,1,0
2025-01-20 19:00:00,31.92,共同教學館,17.2,19,1,0
2025-01-20 20:00:00,31.01,共同教學館,17.1,20,1,0
2025-01-20 21:00:00,28.82,共同教學館,17.1,21,1,0
2025-01-20 22:00:00,31.62,共同教學館,17.1,22,1,0
2025-01-20 23:00:00,31.57,共同教學館,16.9,23,1,0
2025-01-21 00:00:00,28.97,共同教學館,16.5,0,1,0
2025-01-21 01:00:00,28.89,共同教學館,16.2,1,1,0
2025-01-21 02:00:00,28.81,共同教學館,15.8,2,1,0
2025-01-21 03:00:00,30.6,共同教學館,15.7,3,1,0
2025-01-21 04:00:00,28.48,共同教學館,15.6,4,1,0
2025-01-21 05:00:00,30.1,共同教學館,15.7,5,1,0
2025-01-21 06:00:00,32.35,共同教學館,15.7,6,1,0
2025-01-21 07:00:00,29.18,共同教學館,15.8,7,1,0
2025-01-21 08:00:00,37.3,共同教學館,16.3,8,1,0
2025-01-21 09:00:00,45.04,共同教學館,17.7,9,1,0
2025-01-21 10:00:00,50.16,共同教學館,19.1,10,1,0
2025-01-21 11:00:00,49.69,共同教學館,19.9,11,1,0
2025-01-21 12:00:00,42.41,共同教學館,20.9,12,1,0
2025-01-21 13:00:00,43.01,共同教學館,21.6,13,1,0
2025-01-21 14:00:00,53.59,共同教學館,21.9,14,1,0
2025-01-21 15:00:00,50.72,共同教學館,20.9,15,1,0
2025-01-21 16:00:00,48.07,共同教學館,19.6,16,1,0
2025-01-21 17:00:00,32.67,共同教學館,19.2,17,1,0
2025-01-21 18:00:00,32.71,共同教學館,18.8,18,1,0
2025-01-21 19:00:00,32.96,共同教學館,18.6,19,1,0
2025-01-21 20:00:00,33.87,共同教學館,18.5,20,1,0
2025-01-21 21:00:00,32.41,共同教學館,18.6,21,1,0
2025-01-21 22:00:00,31.76,共同教學館,18.6,22,1,0
2025-01-21 23:00:00,32.59,共同教學館,18.6,23,1,0
2025-01-22 00:00:00,30.17,共同教學館,18.8,0,1,0
2025-01-22 01:00:00,32.78,共同教學館,19.1,1,1,0
2025-01-22 02:00:00,31.26,共同教學館,19.2,2,1,0
2025-01-22 03:00:00,31.26,共同教學館,19.2,3,1,0
2025-01-22 04:00:00,32.19,共同教學館,19.2,4,1,0
2025-01-22 05:00:00,31.94,共同教學館,19.4,5,1,0
2025-01-22 06:00:00,35.72,共同教學館,19.6,6,1,0
2025-01-22 07:00:00,33.71,共同教學館,19.6,7,1,0
2025-01-22 08:00:00,37.29,共同教學館,19.7,8,1,0
2025-01-22 09:00:00,47.92,共同教學館,20.4,9,1,0
2025-01-22 10:00:00,47.17,共同教學館,21.1,10,1,0
2025-01-22 11:00:00,41.88,共同教學館,22.2,11,1,0
2025-01-22 12:00:00,45.05,共同教學館,22.4,12,1,0
2025-01-22 13:00:00,40.18,共同教學館,22.6,13,1,0
2025-01-22 14:00:00,42.44,共同教學館,23.0,14,1,0
2025-01-22 15:00:00,46.3,共同教學館,22.1,15,1,0
2025-01-22 16:00:00,42.71,共同教學館,21.1,16,1,0
2025-01-22 17:00:00,38.59,共同教學館,20.6,17,1,0
2025-01-22 18:00:00,34.59,共同教學館,20.2,18,1,0
2025-01-22 19:00:00,35.36,共同教學館,20.2,19,1,0
2025-01-22 20:00:00,34.49,共同教學館,19.5,20,1,0
2025-01-22 21:00:00,32.84,共同教學館,18.5,21,1,0
2025-01-22 22:00:00,35.12,共同教學館,18.5,22,1,0
2025-01-22 23:00:00,31.93,共同教學館,18.1,23,1,0
2025-01-23 00:00:00,31.96,共同教學館,17.5,0,1,0
2025-01-23 01:00:00,29.4,共同教學館,17.2,1,1,0
2025-01-23 02:00:00,33.13,共同教學館,17.4,2,1,0
2025-01-23 03:00:00,31.17,共同教學館,17.2,3,1,0
2025-01-23 04:00:00,29.65,共同教學館,17.0,4,1,0
2025-01-23 05:00:00,28.48,共同教學館,16.7,5,1,0
2025-01-23 06:00:00,33.58,共同教學館,16.5,6,1,0
2025-01-23 07:00:00,31.12,共同教學館,16.5,7,1,0
2025-01-23 08:00:00,33.71,共同教學館,16.8,8,1,0
2025-01-23 09:00:00,36.15,共同教學館,16.9,9,1,0
2025-01-23 10:00:00,33.06,共同教學館,17.0,10,1,0
2025-01-23 11:00:00,35.69,共同教學館,17.7,11,1,0
2025-01-23 12:00:00,31.12,共同教學館,18.0,12,1,0
2025-01-23 13:00:00,30.57,共同教學館,18.7,13,1,0
2025-01-23 14:00:00,32.25,共同教學館,19.0,14,1,0
2025-01-23 15:00:00,31.76,共同教學館,19.7,15,1,0
2025-01-23 16:00:00,41.13,共同教學館,18.1,16,1,0
2025-01-23 17:00:00,34.67,共同教學館,17.6,17,1,0
2025-01-23 18:00:00,32.76,共同教學館,17.4,18,1,0
2025-01-23 19:00:00,30.72,共同教學館,17.3,19,1,0
2025-01-23 20:00:00,30.67,共同教學館,17.3,20,1,0
2025-01-23 21:00:00,30.01,共同教學館,17.3,21,1,0
2025-01-23 22:00:00,29.94,共同教學館,16.6,22,1,0
2025-01-23 23:00:00,30.34,共同教學館,16.8,23,1,0
2025-01-24 00:00:00,30.14,共同教學館,16.3,0,1,0
2025-01-24 01:00:00,29.67,共同教學館,16.6,1,1,0
2025-01-24 02:00:00,30.36,共同教學館,16.0,2,1,0
2025-01-24 03:00:00,28.06,共同教學館,16.1,3,1,0
2025-01-24 04:00:00,31.57,共同教學館,15.8,4,1,0
2025-01-24 05:00:00,32.2,共同教學館,16.4,5,1,0
2025-01-24 06:00:00,34.85,共同教學館,16.7,6,1,0
2025-01-24 07:00:00,31.78,共同教學館,16.5,7,1,0
2025-01-24 08:00:00,31.84,共同教學館,17.2,8,1,0
2025-01-24 09:00:00,46.18,共同教學館,18.9,9,1,0
2025-01-24 10:00:00,47.53,共同教學館,20.6,10,1,0
2025-01-24 11:00:00,49.63,共同教學館,21.2,11,1,0
2025-01-24 12:00:00,49.5,共同教學館,22.0,12,1,0
2025-01-24 13:00:00,40.92,共同教學館,23.1,13,1,0
2025-01-24 14:00:00,54.64,共同教學館,22.7,14,1,0
2025-01-24 15:00:00,53.4,共同教學館,22.7,15,1,0
2025-01-24 16:00:00,52.39,共同教學館,21.0,16,1,0
2025-01-24 17:00:00,49.37,共同教學館,20.5,17,1,0
2025-01-24 18:00:00,37.88,共同教學館,19.9,18,1,0
2025-01-24 19:00:00,32.85,共同教學館,19.7,19,1,0
2025-01-24 20:00:00,32.56,共同教學館,19.6,20,1,0
2025-01-24 21:00:00,32.04,共同教學館,19.5,21,1,0
2025-01-24 22:00:00,31.76,共同教學館,19.4,22,1,0
2025-01-24 23:00:00,33.1,共同教學館,19.3,23,1,0
2025-01-25 00:00:00,32.64,共同教學館,19.1,0,1,1
2025-01-25 01:00:00,32.18,共同教學館,18.9,1,1,1
2025-01-25 02:00:00,31.58,共同教學館,18.8,2,1,1
2025-01-25 03:00:00,30.81,共同教學館,18.6,3,1,1
2025-01-25 04:00:00,30.93,共同教學館,18.8,4,1,1
2025-01-25 05:00:00,31.36,共同教學館,18.7,5,1,1
2025-01-25 06:00:00,31.15,共同教學館,18.4,6,1,1
2025-01-25 07:00:00,32.34,共同教學館,18.4,7,1,1
2025-01-25 08:00:00,31.79,共同教學館,18.8,8,1,1
2025-01-25 09:00:00,31.51,共同教學館,19.7,9,1,1
2025-01-25 10:00:00,32.39,共同教學館,19.3,10,1,1
2025-01-25 11:00:00,31.85,共同教學館,19.7,11,1,1
2025-01-25 12:00:00,31.56,共同教學館,19.6,12,1,1
2025-01-25 13:00:00,31.13,共同教學館,19.8,13,1,1
2025-01-25 14:00:00,31.62,共同教學館,19.3,14,1,1
2025-01-25 15:00:00,31.29,共同教學館,19.2,15,1,1
2025-01-25 16:00:00,33.18,共同教學館,18.8,16,1,1
2025-01-25 17:00:00,30.95,共同教學館,18.6,17,1,1
2025-01-25 18:00:00,31.07,共同教學館,18.5,18,1,1
2025-01-25 19:00:00,31.33,共同教學館,18.5,19,1,1
2025-01-25 20:00:00,32.61,共同教學館,18.6,20,1,1
2025-01-25 21:00:00,31.84,共同教學館,18.1,21,1,1
2025-01-25 22:00:00,31.27,共同教學館,18.3,22,1,1
2025-01-25 23:00:00,32.66,共同教學館,18.3,23,1,1
2025-01-26 00:00:00,31.15,共同教學館,18.2,0,1,1
2025-01-26 01:00:00,30.88,共同教學館,18.0,1,1,1
2025-01-26 02:00:00,31.98,共同教學館,17.8,2,1,1
2025-01-26 03:00:00,31.22,共同教學館,17.8,3,1,1
2025-01-26 04:00:00,30.64,共同教學館,17.7,4,1,1
2025-01-26 05:00:00,33.73,共同教學館,17.7,5,1,1
2025-01-26 06:00:00,33.09,共同教學館,17.6,6,1,1
2025-01-26 07:00:00,31.11,共同教學館,17.7,7,1,1
2025-01-26 08:00:00,31.56,共同教學館,17.8,8,1,1
2025-01-26 09:00:00,45.62,共同教學館,18.1,9,1,1
2025-01-26 10:00:00,44.9,共同教學館,18.2,10,1,1
2025-01-26 11:00:00,46.12,共同教學館,18.6,11,1,1
2025-01-26 12:00:00,50.46,共同教學館,18.0,12,1,1
2025-01-26 13:00:00,30.25,共同教學館,18.0,13,1,1
2025-01-26 14:00:00,29.89,共同教學館,17.3,14,1,1
2025-01-26 15:00:00,31.64,共同教學館,15.8,15,1,1
2025-01-26 16:00:00,30.75,共同教學館,15.5,16,1,1
2025-01-26 17:00:00,29.31,共同教學館,15.5,17,1,1
2025-01-26 18:00:00,29.97,共同教學館,14.8,18,1,1
2025-01-26 19:00:00,32.2,共同教學館,14.1,19,1,1
2025-01-26 20:00:00,31.08,共同教學館,14.1,20,1,1
2025-01-26 21:00:00,29.72,共同教學館,14.0,21,1,1
2025-01-26 22:00:00,29.79,共同教學館,13.7,22,1,1
2025-01-26 23:00:00,31.78,共同教學館,13.3,23,1,1
2025-01-27 00:00:00,29.54,共同教學館,13.0,0,1,0
2025-01-27 01:00:00,30.21,共同教學館,12.8,1,1,0
2025-01-27 02:00:00,29.05,共同教學館,12.3,2,1,0
2025-01-27 03:00:00,29.81,共同教學館,11.9,3,1,0
2025-01-27 04:00:00,30.02,共同教學館,11.1,4,1,0
2025-01-27 05:00:00,32.61,共同教學館,10.8,5,1,0
2025-01-27 06:00:00,37.63,共同教學館,10.5,6,1,0
2025-01-27 07:00:00,32.59,共同教學館,10.7,7,1,0
2025-01-27 08:00:00,30.72,共同教學館,10.7,8,1,0
2025-01-27 09:00:00,29.15,共同教學館,10.9,9,1,0
2025-01-27 10:00:00,31.89,共同教學館,11.5,10,1,0
2025-01-27 11:00:00,29.02,共同教學館,11.3,11,1,0
2025-01-27 12:00:00,30.81,共同教學館,11.5,12,1,0
2025-01-27 13:00:00,29.79,共同教學館,11.9,13,1,0
2025-01-27 14:00:00,33.97,共同教學館,12.6,14,1,0
2025-01-27 15:00:00,31.0,共同教學館,13.2,15,1,0
2025-01-27 16:00:00,29.67,共同教學館,12.8,16,1,0
2025-01-27 17:00:00,28.45,共同教學館,12.3,17,1,0
2025-01-27 18:00:00,31.78,共同教學館,11.6,18,1,0
2025-01-27 19:00:00,29.18,共同教學館,11.2,19,1,0
2025-01-27 20:00:00,29.51,共同教學館,11.3,20,1,0
2025-01-27 21:00:00,30.52,共同教學館,10.7,21,1,0
2025-01-27 22:00:00,32.53,共同教學館,10.4,22,1,0
2025-01-27 23:00:00,34.55,共同教學館,10.1,23,1,0
2025-01-28 00:00:00,28.33,共同教學館,10.1,0,1,0
2025-01-28 01:00:00,29.23,共同教學館,10.0,1,1,0
2025-01-28 02:00:00,30.25,共同教學館,9.7,2,1,0
2025-01-28 03:00:00,29.18,共同教學館,9.5,3,1,0
2025-01-28 04:00:00,30.45,共同教學館,8.7,4,1,0
2025-01-28 05:00:00,32.5,共同教學館,8.9,5,1,0
2025-01-28 06:00:00,34.33,共同教學館,8.9,6,1,0
2025-01-28 07:00:00,30.36,共同教學館,8.3,7,1,0
2025-01-28 08:00:00,29.89,共同教學館,10.1,8,1,0
2025-01-28 09:00:00,28.61,共同教學館,12.6,9,1,0
2025-01-28 10:00:00,31.4,共同教學館,14.4,10,1,0
2025-01-28 11:00:00,28.47,共同教學館,16.0,11,1,0
2025-01-28 12:00:00,28.89,共同教學館,16.0,12,1,0
2025-01-28 13:00:00,29.53,共同教學館,16.4,13,1,0
2025-01-28 14:00:00,31.21,共同教學館,16.1,14,1,0
2025-01-28 15:00:00,29.8,共同教學館,16.1,15,1,0
2025-01-28 16:00:00,32.38,共同教學館,14.8,16,1,0
2025-01-28 17:00:00,27.93,共同教學館,14.2,17,1,0
2025-01-28 18:00:00,29.76,共同教學館,13.6,18,1,0
2025-01-28 19:00:00,29.47,共同教學館,13.3,19,1,0
2025-01-28 20:00:00,30.7,共同教學館,12.8,20,1,0
2025-01-28 21:00:00,28.4,共同教學館,12.5,21,1,0
2025-01-28 22:00:00,28.46,共同教學館,12.2,22,1,0
2025-01-28 23:00:00,29.51,共同教學館,12.1,23,1,0
2025-01-29 00:00:00,29.18,共同教學館,12.2,0,1,0
2025-01-29 01:00:00,29.73,共同教學館,12.2,1,1,0
2025-01-29 02:00:00,28.08,共同教學館,12.0,2,1,0
2025-01-29 03:00:00,29.32,共同教學館,12.0,3,1,0
2025-01-29 04:00:00,28.68,共同教學館,12.0,4,1,0
2025-01-29 05:00:00,29.82,共同教學館,11.7,5,1,0
2025-01-29 06:00:00,32.54,共同教學館,12.0,6,1,0
2025-01-29 07:00:00,29.25,共同教學館,12.3,7,1,0
2025-01-29 08:00:00,27.81,共同教學館,12.9,8,1,0
2025-01-29 09:00:00,27.47,共同教學館,14.6,9,1,0
2025-01-29 10:00:00,27.84,共同教學館,15.7,10,1,0
2025-01-29 11:00:00,27.29,共同教學館,16.6,11,1,0
2025-01-29 12:00:00,28.18,共同教學館,17.0,12,1,0
2025-01-29 13:00:00,27.99,共同教學館,17.4,13,1,0
2025-01-29 14:00:00,28.9,共同教學館,17.5,14,1,0
2025-01-29 15:00:00,29.31,共同教學館,16.9,15,1,0
2025-01-29 16:00:00,30.08,共同教學館,15.8,16,1,0
2025-01-29 17:00:00,29.19,共同教學館,15.0,17,1,0
2025-01-29 18:00:00,28.96,共同教學館,14.5,18,1,0
2025-01-29 19:00:00,29.09,共同教學館,14.3,19,1,0
2025-01-29 20:00:00,28.4,共同教學館,14.1,20,1,0
2025-01-29 21:00:00,27.68,共同教學館,13.9,21,1,0
2025-01-29 22:00:00,31.22,共同教學館,13.9,22,1,0
2025-01-29 23:00:00,33.25,共同教學館,13.8,23,1,0
2025-01-30 00:00:00,27.92,共同教學館,13.7,0,1,0
2025-01-30 01:00:00,30.03,共同教學館,13.7,1,1,0
2025-01-30 02:00:00,28.39,共同教學館,13.9,2,1,0
2025-01-30 03:00:00,29.19,共同教學館,13.9,3,1,0
2025-01-30 04:00:00,28.34,共同教學館,13.9,4,1,0
2025-01-30 05:00:00,30.57,共同教學館,13.9,5,1,0
2025-01-30 06:00:00,34.21,共同教學館,13.9,6,1,0
2025-01-30 07:00:00,32.07,共同教學館,14.1,7,1,0
2025-01-30 08:00:00,28.2,共同教學館,15.0,8,1,0
2025-01-30 09:00:00,27.9,共同教學館,17.2,9,1,0
2025-01-30 10:00:00,29.45,共同教學館,19.7,10,1,0
2025-01-30 11:00:00,27.85,共同教學館,20.4,11,1,0
2025-01-30 12:00:00,28.48,共同教學館,21.1,12,1,0
2025-01-30 13:00:00,28.9,共同教學館,21.6,13,1,0
2025-01-30 14:00:00,30.81,共同教學館,21.9,14,1,0
2025-01-30 15:00:00,28.48,共同教學館,21.5,15,1,0
2025-01-30 16:00:00,27.63,共同教學館,20.4,16,1,0
2025-01-30 17:00:00,30.11,共同教學館,19.6,17,1,0
2025-01-30 18:00:00,27.98,共同教學館,18.7,18,1,0
2025-01-30 19:00:00,29.31,共同教學館,18.3,19,1,0
2025-01-30 20:00:00,28.47,共同教學館,18.3,20,1,0
2025-01-30 21:00:00,30.89,共同教學館,18.1,21,1,0
2025-01-30 22:00:00,28.32,共同教學館,18.3,22,1,0
2025-01-30 23:00:00,26.42,共同教學館,18.2,23,1,0
2025-01-31 00:00:00,28.45,共同教學館,18.0,0,1,0
2025-01-31 01:00:00,28.13,共同教學館,18.0,1,1,0
2025-01-31 02:00:00,28.96,共同教學館,17.9,2,1,0
2025-01-31 03:00:00,29.03,共同教學館,17.9,3,1,0
2025-01-31 04:00:00,30.57,共同教學館,18.4,4,1,0
2025-01-31 05:00:00,30.99,共同教學館,18.4,5,1,0
2025-01-31 06:00:00,32.98,共同教學館,18.4,6,1,0
2025-01-31 07:00:00,30.02,共同教學館,18.6,7,1,0
2025-01-31 08:00:00,27.33,共同教學館,19.5,8,1,0
2025-01-31 09:00:00,30.51,共同教學館,20.2,9,1,0
2025-01-31 10:00:00,28.18,共同教學館,21.6,10,1,0
2025-01-31 11:00:00,28.71,共同教學館,20.7,11,1,0
2025-01-31 12:00:00,29.31,共同教學館,21.2,12,1,0
2025-01-31 13:00:00,28.04,共同教學館,21.6,13,1,0
2025-01-31 14:00:00,29.13,共同教學館,22.0,14,1,0
2025-01-31 15:00:00,30.4,共同教學館,21.9,15,1,0
2025-01-31 16:00:00,28.5,共同教學館,20.6,16,1,0
2025-01-31 17:00:00,29.54,共同教學館,19.0,17,1,0
2025-01-31 18:00:00,30.17,共同教學館,18.3,18,1,0
2025-01-31 19:00:00,29.48,共同教學館,18.0,19,1,0
2025-01-31 20:00:00,31.72,共同教學館,17.8,20,1,0
2025-01-31 21:00:00,28.13,共同教學館,17.8,21,1,0
2025-01-31 22:00:00,28.68,共同教學館,17.7,22,1,0
2025-01-31 23:00:00,31.8,共同教學館,17.6,23,1,0
2025-02-01 00:00:00,28.67,共同教學館,17.4,0,2,1
2025-02-01 01:00:00,28.4,共同教學館,17.5,1,2,1
2025-02-01 02:00:00,28.54,共同教學館,17.3,2,2,1
2025-02-01 03:00:00,28.83,共同教學館,17.1,3,2,1
2025-02-01 04:00:00,28.47,共同教學館,17.0,4,2,1
2025-02-01 05:00:00,28.69,共同教學館,17.1,5,2,1
2025-02-01 06:00:00,31.47,共同教學館,17.1,6,2,1
2025-02-01 07:00:00,28.52,共同教學館,17.2,7,2,1
2025-02-01 08:00:00,31.48,共同教學館,17.6,8,2,1
2025-02-01 09:00:00,30.88,共同教學館,19.2,9,2,1
2025-02-01 10:00:00,29.79,共同教學館,21.0,10,2,1
2025-02-01 11:00:00,28.68,共同教學館,22.5,11,2,1
2025-02-01 12:00:00,29.31,共同教學館,24.6,12,2,1
2025-02-01 13:00:00,29.44,共同教學館,23.5,13,2,1
2025-02-01 14:00:00,32.86,共同教學館,21.7,14,2,1
2025-02-01 15:00:00,30.83,共同教學館,22.3,15,2,1
2025-02-01 16:00:00,31.7,共同教學館,21.7,16,2,1
2025-02-01 17:00:00,28.71,共同教學館,21.3,17,2,1
2025-02-01 18:00:00,29.51,共同教學館,20.3,18,2,1
2025-02-01 19:00:00,30.35,共同教學館,18.9,19,2,1
2025-02-01 20:00:00,30.86,共同教學館,17.5,20,2,1
2025-02-01 21:00:00,29.45,共同教學館,17.2,21,2,1
2025-02-01 22:00:00,31.57,共同教學館,16.9,22,2,1
2025-02-01 23:00:00,31.77,共同教學館,16.5,23,2,1
2025-02-02 00:00:00,30.87,共同教學館,16.4,0,2,1
2025-02-02 01:00:00,29.82,共同教學館,16.2,1,2,1
2025-02-02 02:00:00,29.19,共同教學館,16.4,2,2,1
2025-02-02 03:00:00,29.09,共同教學館,16.2,3,2,1
2025-02-02 04:00:00,29.32,共同教學館,16.1,4,2,1
2025-02-02 05:00:00,30.81,共同教學館,16.2,5,2,1
2025-02-02 06:00:00,31.12,共同教學館,16.4,6,2,1
2025-02-02 07:00:00,28.84,共同教學館,16.4,7,2,1
2025-02-02 08:00:00,30.23,共同教學館,16.6,8,2,1
2025-02-02 09:00:00,28.99,共同教學館,16.5,9,2,1
2025-02-02 10:00:00,28.38,共同教學館,16.7,10,2,1
2025-02-02 11:00:00,28.96,共同教學館,16.5,11,2,1
2025-02-02 12:00:00,28.67,共同教學館,16.9,12,2,1
2025-02-02 13:00:00,28.43,共同教學館,17.6,13,2,1
2025-02-02 14:00:00,29.94,共同教學館,17.8,14,2,1
2025-02-02 15:00:00,29.33,共同教學館,17.9,15,2,1
2025-02-02 16:00:00,32.89,共同教學館,17.8,16,2,1
2025-02-02 17:00:00,29.23,共同教學館,17.5,17,2,1
2025-02-02 18:00:00,28.56,共同教學館,16.9,18,2,1
2025-02-02 19:00:00,29.02,共同教學館,17.0,19,2,1
2025-02-02 20:00:00,28.98,共同教學館,16.7,20,2,1
2025-02-02 21:00:00,28.54,共同教學館,16.6,21,2,1
2025-02-02 22:00:00,28.92,共同教學館,16.5,22,2,1
2025-02-02 23:00:00,30.01,共同教學館,16.4,23,2,1
2025-02-03 00:00:00,29.68,共同教學館,16.3,0,2,0
2025-02-03 01:00:00,29.33,共同教學館,16.4,1,2,0
2025-02-03 02:00:00,31.16,共同教學館,16.0,2,2,0
2025-02-03 03:00:00,28.88,共同教學館,16.1,3,2,0
2025-02-03 04:00:00,30.91,共同教學館,15.7,4,2,0
2025-02-03 05:00:00,31.55,共同教學館,15.5,5,2,0
2025-02-03 06:00:00,33.94,共同教學館,15.3,6,2,0
2025-02-03 07:00:00,30.34,共同教學館,14.8,7,2,0
2025-02-03 08:00:00,28.83,共同教學館,14.4,8,2,0
2025-02-03 09:00:00,30.73,共同教學館,14.3,9,2,0
2025-02-03 10:00:00,28.29,共同教學館,13.8,10,2,0
2025-02-03 11:00:00,28.34,共同教學館,13.5,11,2,0
2025-02-03 12:00:00,29.82,共同教學館,13.2,12,2,0
2025-02-03 13:00:00,31.29,共同教學館,13.4,13,2,0
2025-02-03 14:00:00,29.05,共同教學館,13.3,14,2,0
2025-02-03 15:00:00,30.04,共同教學館,12.8,15,2,0
2025-02-03 16:00:00,28.62,共同教學館,12.1,16,2,0
2025-02-03 17:00:00,30.32,共同教學館,12.3,17,2,0
2025-02-03 18:00:00,30.51,共同教學館,11.9,18,2,0
2025-02-03 19:00:00,30.34,共同教學館,12.0,19,2,0
2025-02-03 20:00:00,29.09,共同教學館,11.7,20,2,0
2025-02-03 21:00:00,29.61,共同教學館,11.7,21,2,0
2025-02-03 22:00:00,31.09,共同教學館,11.8,22,2,0
2025-02-03 23:00:00,32.87,共同教學館,11.6,23,2,0
2025-02-04 00:00:00,28.31,共同教學館,11.7,0,2,0
2025-02-04 01:00:00,28.26,共同教學館,11.6,1,2,0
2025-02-04 02:00:00,30.8,共同教學館,11.0,2,2,0
2025-02-04 03:00:00,29.3,共同教學館,10.5,3,2,0
2025-02-04 04:00:00,29.39,共同教學館,10.4,4,2,0
2025-02-04 05:00:00,30.88,共同教學館,10.8,5,2,0
2025-02-04 06:00:00,34.24,共同教學館,10.8,6,2,0
2025-02-04 07:00:00,31.12,共同教學館,10.8,7,2,0
2025-02-04 08:00:00,35.11,共同教學館,11.6,8,2,0
2025-02-04 09:00:00,67.95,共同教學館,13.0,9,2,0
2025-02-04 10:00:00,78.61,共同教學館,14.5,10,2,0
2025-02-04 11:00:00,83.02,共同教學館,15.5,11,2,0
2025-02-04 12:00:00,77.45,共同教學館,14.9,12,2,0
2025-02-04 13:00:00,75.26,共同教學館,15.4,13,2,0
2025-02-04 14:00:00,73.57,共同教學館,15.0,14,2,0
2025-02-04 15:00:00,73.16,共同教學館,14.2,15,2,0
2025-02-04 16:00:00,54.14,共同教學館,13.8,16,2,0
2025-02-04 17:00:00,31.43,共同教學館,13.1,17,2,0
2025-02-04 18:00:00,29.75,共同教學館,12.4,18,2,0
2025-02-04 19:00:00,31.15,共同教學館,12.0,19,2,0
2025-02-04 20:00:00,29.61,共同教學館,11.9,20,2,0
2025-02-04 21:00:00,32.71,共同教學館,11.4,21,2,0
2025-02-04 22:00:00,30.02,共同教學館,11.6,22,2,0
2025-02-04 23:00:00,30.39,共同教學館,12.0,23,2,0
2025-02-05 00:00:00,28.99,共同教學館,12.5,0,2,0
